Kiyoyuki Yanada,10.5.1965 (BC: False),'alive'
Ken McKinnon (politician),20.4.1936 (BC: False),13.3.2019 (BC: False)
Wataru Takagi,25.7.1966 (BC: False),'alive'
Nicolas Fatio de Duillier,26.2.1664 (BC: False),10.5.1753 (BC: False)
Félix Sánchez,30.8.1977 (BC: False),'alive'
Bukka White,12.11.1906 (BC: False),26.2.1977 (BC: False)
David "Honeyboy" Edwards,28.6.1915 (BC: False),29.8.2011 (BC: False)
He Yong (rock musician),15.2.1969 (BC: False),'alive'
Valeriya Novodvorskaya,17.5.1950 (BC: False),12.7.2014 (BC: False)
Gustavo Adolfo Bécquer,17.2.1836 (BC: False),22.12.1870 (BC: False)
Isaac Hawkins Browne (poet),21.1.1705 (BC: False),14.2.1760 (BC: False)
James Bruce,14.12.1730 (BC: False),27.4.1794 (BC: False)
Mary Brunton,1.11.1778 (BC: False),7.12.1818 (BC: False)
Sérgio Mendes,11.2.1941 (BC: False),'alive'
Egerton Brydges,30.11.1762 (BC: False),8.9.1837 (BC: False)
Francis Trevelyan Buckland,17.12.1826 (BC: False),19.12.1880 (BC: False)
Eustace Budgell,19.8.1686 (BC: False),4.5.1737 (BC: False)
George Bull,25.3.1634 (BC: False),17.2.1710 (BC: False)
John Hill Burton,22.8.1809 (BC: False),10.8.1881 (BC: False)
Lady Charlotte Bury,28.1.1775 (BC: False),1.4.1861 (BC: False)
Lolita Lebrón,19.11.1919 (BC: False),1.8.2010 (BC: False)
Gale Cincotta,28.12.1929 (BC: False),15.8.2001 (BC: False)
Louis-Philippe Pigeon,8.2.1905 (BC: False),23.2.1986 (BC: False)
Leonard Read,26.9.1898 (BC: False),14.5.1983 (BC: False)
Chester Brown,16.5.1960 (BC: False),'alive'
Anna Amalia, Abbess of Quedlinburg,9.11.1723 (BC: False),30.3.1787 (BC: False)
Elka Graham,20.10.1981 (BC: False),'alive'
James Allen (New Zealand politician),10.2.1855 (BC: False),28.7.1942 (BC: False)
Georges-Louis Le Sage,13.6.1724 (BC: False),9.11.1803 (BC: False)
Bernhard Studer,21.8.1794 (BC: False),2.5.1887 (BC: False)
Veerle Casteleyn,6.3.1978 (BC: False),'alive'
Arnold Escher von der Linth,None.None.8 (BC: False),None.None.1872 (BC: False)
Yuan Mei,25.3.1716 (BC: False),3.1.1798 (BC: False)
Henry Clifton Sorby,10.5.1826 (BC: False),9.3.1908 (BC: False)
Bunny Yeager,13.3.1929 (BC: False),25.5.2014 (BC: False)
Thomas Davidson (palaeontologist),17.5.1817 (BC: False),14.10.1885 (BC: False)
Jane Tranter,17.3.1963 (BC: False),'alive'
Leisel Jones,30.8.1985 (BC: False),'alive'
Oswald Heer,31.8.1809 (BC: False),27.9.1883 (BC: False)
George Busk,12.8.1807 (BC: False),10.8.1886 (BC: False)
Laurent-Guillaume de Koninck,3.5.1809 (BC: False),16.7.1887 (BC: False)
William Cole, 3rd Earl of Enniskillen,25.1.1807 (BC: False),12.11.1886 (BC: False)
Dédé Fortin,17.11.1962 (BC: False),8.5.2000 (BC: False)
Wilhelm Karl Ritter von Haidinger,5.2.1795 (BC: False),19.3.1871 (BC: False)
Friedrich Robert Helmert,None.None.1841 (BC: False),None.None.1917 (BC: False)
Jerzy Ossoliński,15.12.1595 (BC: False),9.8.1650 (BC: False)
Samuel Butler (novelist),4.12.1835 (BC: False),18.6.1902 (BC: False)
Edward Caird,23.3.1835 (BC: False),1.11.1908 (BC: False)
John Caird (theologian),15.12.1820 (BC: False),30.7.1898 (BC: False)
Matthew Macfadyen,17.10.1974 (BC: False),'alive'
John Francis Campbell,None.None.1821 (BC: False),None.None.1885 (BC: False)
Percy B. Molesworth,None.None.1867 (BC: False),None.None.1908 (BC: False)
Peter Firth,27.10.1953 (BC: False),'alive'
Princess Ileana of Romania,5.1.1909 (BC: False),21.1.1991 (BC: False)
Susan Saint James,14.8.1946 (BC: False),'alive'
Leo Yankevich,30.10.1961 (BC: False),11.12.2018 (BC: False)
Dick Gaughan,17.5.1948 (BC: False),'alive'
Maria Mena,19.2.1986 (BC: False),'alive'
Fernand Auberjonois,25.9.1910 (BC: False),27.8.2004 (BC: False)
Prince Nicholas of Romania,5.8.1903 (BC: False),9.6.1978 (BC: False)
André Dumont,None.None.1847 (BC: False),None.None.1920 (BC: False)
Mircea Albulescu,4.10.1934 (BC: False),8.4.2016 (BC: False)
Juan Croucier,22.8.1959 (BC: False),'alive'
Charles Fox Parham,4.6.1873 (BC: False),29.1.1929 (BC: False)
Nyota (bonobo),None.None.1998 (BC: True),'alive'
Searles Valentine Wood,None.None.1830 (BC: False),None.None.1884 (BC: False)
Heinrich Georg Bronn,3.3.1800 (BC: False),5.7.1862 (BC: False)
Paul-Albert Besnard,2.6.1849 (BC: False),4.12.1934 (BC: False)
Gabrielle Réjane,5.6.1856 (BC: False),14.6.1920 (BC: False)
Markus Rogan,4.5.1982 (BC: False),'alive'
Jesús Alou,24.3.1942 (BC: False),'alive'
Christian Erich Hermann von Meyer,3.9.1801 (BC: False),2.4.1869 (BC: False)
Andrew Ramsay (geologist),31.1.1814 (BC: False),9.12.1891 (BC: False)
Hannie Schaft,16.9.1920 (BC: False),17.4.1945 (BC: False)
Matty Alou,22.12.1938 (BC: False),3.11.2011 (BC: False)
Chen Shou,None.None.233 (BC: False),None.None.420 (BC: False)
Derek Webb,27.5.1974 (BC: False),'alive'
Archibald Geikie,28.12.1835 (BC: False),10.11.1924 (BC: False)
William Crawford Williamson,24.11.1816 (BC: False),23.6.1895 (BC: False)
Edward Forbes,12.2.1815 (BC: False),18.11.1854 (BC: False)
Nick Altrock,15.9.1876 (BC: False),20.1.1965 (BC: False)
Thomas Abel Brimage Spratt,11.5.1811 (BC: False),12.3.1888 (BC: False)
Charles Hutton,14.8.1737 (BC: False),27.1.1823 (BC: False)
Henry Haversham Godwin-Austen,6.7.1834 (BC: False),2.12.1923 (BC: False)
G. Wayne Clough,24.9.1941 (BC: False),'alive'
Caleb Deschanel,21.9.1944 (BC: False),'alive'
Red Ames,2.8.1882 (BC: False),8.10.1936 (BC: False)
Cian O'Connor,12.11.1979 (BC: False),'alive'
Paul Heinrich von Groth,None.None.1910 (BC: False),None.None.1927 (BC: False)
William Roy,4.5.1726 (BC: False),1.7.1790 (BC: False)
Thomas A. Mutch,26.8.1931 (BC: False),'alive'
Jesse Ramsden,6.10.1735 (BC: False),5.11.1800 (BC: False)
Sandy Amorós,30.1.1930 (BC: False),27.6.1992 (BC: False)
Nikola Šarčević,9.7.1974 (BC: False),'alive'
Jean Baptiste Noël Bouchotte,25.12.1754 (BC: False),8.6.1840 (BC: False)
Jed Allan,1.3.1935 (BC: False),9.3.2019 (BC: False)
Pierre de Ruel, marquis de Beurnonville,10.5.1752 (BC: False),23.4.1821 (BC: False)
Diamond Dallas Page,5.4.1956 (BC: False),'alive'
Todd Terry,18.4.1967 (BC: False),'alive'
Thomas Day,22.6.1748 (BC: False),28.9.1789 (BC: False)
Jean-Nicolas Pache,5.5.1746 (BC: False),18.11.1823 (BC: False)
Marguerite-Élie Guadet,20.7.1758 (BC: False),19.6.1794 (BC: False)
David Gordon Green,9.4.1975 (BC: False),'alive'
Maximin Isnard,None.None.16 (BC: False),None.None.1793 (BC: False)
Armand de Kersaint,29.7.1742 (BC: False),4.12.1793 (BC: False)
François Chabot,23.10.1756 (BC: False),5.4.1794 (BC: False)
Torgny Lindgren,16.6.1938 (BC: False),16.3.2017 (BC: False)
Gunnar Ekelöf,15.9.1907 (BC: False),16.3.1968 (BC: False)
Nicolae Malaxa,22.12.1884 (BC: False),None.None.1965 (BC: False)
Connie Sellecca,25.5.1955 (BC: False),'alive'
Nick Owen,1.11.1947 (BC: False),'alive'
Miho Obana,26.4.1970 (BC: False),'alive'
Mark Lewis-Francis,4.9.1982 (BC: False),'alive'
Eriq La Salle,23.7.1962 (BC: False),'alive'
Laura Branigan,3.7.1952 (BC: False),26.8.2004 (BC: False)
Lois Hole,30.1.1929 (BC: False),6.1.2005 (BC: False)
Francis Ouimet,8.5.1893 (BC: False),2.9.1967 (BC: False)
Ted Bates (footballer),3.5.1918 (BC: False),28.11.2003 (BC: False)
Bill Romanowski,2.4.1966 (BC: False),'alive'
Eve Arnold,21.4.1912 (BC: False),4.1.2012 (BC: False)
Laura Ingraham,19.6.1963 (BC: False),'alive'
Tomáš Halík,1.6.1948 (BC: False),'alive'
Joe Barton,15.9.1949 (BC: False),'alive'
Velma Barfield,29.10.1932 (BC: False),2.11.1984 (BC: False)
Víctor Cervera Pacheco,23.4.1936 (BC: False),18.8.2004 (BC: False)
Dulce María Sauri Riancho,14.8.1951 (BC: False),'alive'
Marlon Devonish,1.6.1976 (BC: False),'alive'
Tomi Ungerer,28.11.1931 (BC: False),9.2.2019 (BC: False)
John Stanislaus Joyce,4.7.1849 (BC: False),29.12.1931 (BC: False)
George H. V. Bulyea,17.2.1859 (BC: False),22.7.1928 (BC: False)
Mark Hughes,1.11.1963 (BC: False),'alive'
Jonathan Daniels,20.3.1939 (BC: False),20.8.1965 (BC: False)
Leslie Grantham,30.4.1947 (BC: False),15.6.2018 (BC: False)
Charles Helou,25.9.1913 (BC: False),7.1.2001 (BC: False)
Steve Bull,28.3.1965 (BC: False),'alive'
Forrest Compton,15.9.1925 (BC: False),'alive'
Ted Bessell,20.3.1935 (BC: False),6.10.1996 (BC: False)
Ronnie Schell,23.12.1931 (BC: False),'alive'
Saleem Malik,16.4.1963 (BC: False),'alive'
Ijaz Ahmed (cricketer, born 1968),20.9.1968 (BC: False),'alive'
Gordon Greenidge,1.5.1951 (BC: False),'alive'
Wilfrid Scawen Blunt,17.8.1840 (BC: False),10.9.1922 (BC: False)
Martin Love,30.3.1974 (BC: False),'alive'
Timothy Gibbs,17.4.1967 (BC: False),'alive'
Felipe Rose,12.1.1954 (BC: False),'alive'
Zeng Gong,30.9.1019 (BC: False),30.4.1083 (BC: False)
Jamaica Kincaid,25.5.1949 (BC: False),'alive'
False Dmitry I,19.10.1582 (BC: False),17.5.1606 (BC: False)
Cyril Townsend,21.12.1937 (BC: False),20.11.2013 (BC: False)
Amrita Rao,7.6.1981 (BC: False),'alive'
Abraham Foxman,1.5.1940 (BC: False),'alive'
Sergei Lukyanenko,11.4.1968 (BC: False),'alive'
Beatrice Faumuina,23.10.1974 (BC: False),'alive'
James Naughton,6.12.1945 (BC: False),'alive'
Kim Hee-sun,11.6.1977 (BC: False),'alive'
Les Mills,1.11.1934 (BC: False),'alive'
Hank Borowy,12.5.1916 (BC: False),23.8.2004 (BC: False)
John Page (Virginia politician),28.4.1743 (BC: False),11.10.1808 (BC: False)
Nick Bakay,8.10.1959 (BC: False),'alive'
Merrie Spaeth,23.8.1948 (BC: False),'alive'
Mark Kurlansky,7.12.1948 (BC: False),'alive'
Todd Gitlin,6.1.1943 (BC: False),'alive'
Feargus Urquhart,19.4.1970 (BC: False),'alive'
Ivan Aralica,10.9.1930 (BC: False),'alive'
Kim Stockwood,11.11.1965 (BC: False),'alive'
Amy Winehouse,14.9.1983 (BC: False),23.7.2011 (BC: False)
José Bonifácio de Andrada,13.6.1763 (BC: False),6.4.1838 (BC: False)
Prince Charles, Count of Flanders,10.10.1903 (BC: False),1.6.1983 (BC: False)
John Bachman,4.2.1790 (BC: False),24.2.1874 (BC: False)
Radu Beligan,14.12.1918 (BC: False),20.7.2016 (BC: False)
Ken Hensley,24.8.1945 (BC: False),'alive'
C. E. M. Joad,12.8.1891 (BC: False),9.4.1953 (BC: False)
Denis Napthine,6.3.1952 (BC: False),'alive'
Jean Smart,13.9.1951 (BC: False),'alive'
Mary Peters (athlete),6.7.1939 (BC: False),'alive'
Zahed Gilani,None.None.1216 (BC: False),None.None.1301 (BC: False)
Antoine César Becquerel,7.3.1788 (BC: False),18.1.1878 (BC: False)
John Aidan Liddell,3.8.1888 (BC: False),31.8.1915 (BC: False)
Sarah Frances Whiting,23.8.1847 (BC: False),12.9.1927 (BC: False)
William Hawley,None.None.1851 (BC: False),None.None.1941 (BC: False)
Maria Menounos,8.6.1978 (BC: False),'alive'
Otis Barton,5.6.1899 (BC: False),15.4.1992 (BC: False)
Damien Duff,2.3.1979 (BC: False),'alive'
Richard Sharp,9.9.1938 (BC: False),'alive'
Michael Murphy (singer),4.9.1986 (BC: False),'alive'
Gigi Rice,13.3.1965 (BC: False),'alive'
Stefano Baldini,25.5.1971 (BC: False),'alive'
Vanderlei de Lima,4.7.1969 (BC: False),'alive'
Walther Wenck,18.9.1900 (BC: False),1.5.1982 (BC: False)
Juice Leskinen,19.2.1950 (BC: False),24.11.2006 (BC: False)
Maestro (rapper),31.3.1968 (BC: False),'alive'
Bruny Surin,12.7.1967 (BC: False),'alive'
Yann Tiersen,23.6.1970 (BC: False),'alive'
Albert von Kölliker,6.7.1817 (BC: False),2.11.1905 (BC: False)
William R. Poage,28.12.1899 (BC: False),3.1.1987 (BC: False)
Jan Patočka,1.6.1907 (BC: False),13.3.1977 (BC: False)
Pat Sharp,25.10.1961 (BC: False),'alive'
Amanda Marshall,29.8.1972 (BC: False),'alive'
Phil Neville,21.1.1977 (BC: False),'alive'
Jeff Tweedy,25.8.1967 (BC: False),'alive'
Karl Gegenbaur,21.8.1826 (BC: False),14.6.1903 (BC: False)
Franz Ernst Neumann,11.9.1798 (BC: False),23.5.1895 (BC: False)
Jack Brooks (American politician),18.12.1922 (BC: False),4.12.2012 (BC: False)
James Hamilton, 3rd Duke of Abercorn,30.11.1869 (BC: False),12.9.1953 (BC: False)
Edward Frankland,18.1.1825 (BC: False),9.8.1899 (BC: False)
Andy Ritchie (Scottish footballer),23.2.1956 (BC: False),'alive'
August Wilhelm von Hofmann,8.4.1818 (BC: False),5.5.1892 (BC: False)
Alina Kabaeva,12.5.1983 (BC: False),'alive'
Cornelis van Geelkerken,19.3.1901 (BC: False),29.3.1976 (BC: False)
Jean-Baptiste Boussingault,1.2.1801 (BC: False),11.5.1887 (BC: False)
Tessa Sanderson,14.3.1956 (BC: False),'alive'
F. Edward Hébert,12.10.1901 (BC: False),29.12.1979 (BC: False)
Mary Rand,10.2.1940 (BC: False),'alive'
William Leveson-Gower, 4th Earl Granville,11.7.1880 (BC: False),25.6.1953 (BC: False)
Vseslav of Polotsk,None.None.1039 (BC: False),24.4.1101 (BC: False)
Clarina I. H. Nichols,25.1.1810 (BC: False),11.1.1885 (BC: False)
Vsevolod the Big Nest,19.10.1154 (BC: False),15.4.1212 (BC: False)
Bud Greenspan,18.9.1926 (BC: False),25.12.2010 (BC: False)
Dwight Morrow,11.1.1873 (BC: False),5.10.1931 (BC: False)
Peter Karlsson (table tennis),29.5.1969 (BC: False),'alive'
Steve Gibbons (musician),13.7.1941 (BC: False),'alive'
Eugenio Monti,23.1.1928 (BC: False),1.12.2003 (BC: False)
Charles Moore (journalist),31.10.1956 (BC: False),'alive'
Kate McGarrigle,6.2.1946 (BC: False),18.1.2010 (BC: False)
Anna McGarrigle,4.12.1944 (BC: False),'alive'
Doug Dye,12.7.1921 (BC: False),18.12.2005 (BC: False)
Thomas Keller,14.10.1955 (BC: False),'alive'
G. H. Cunningham,27.8.1892 (BC: False),18.7.1962 (BC: False)
John Loder, 2nd Baron Wakehurst,5.2.1895 (BC: False),30.10.1970 (BC: False)
Lady Annabel Goldsmith,11.6.1934 (BC: False),'alive'
Ross Macdonald,13.12.1915 (BC: False),11.7.1983 (BC: False)
Molly Johnson,None.None.1959 (BC: False),'alive'
Albert Jacka,10.1.1893 (BC: False),17.1.1932 (BC: False)
Alexander Morris (politician),17.3.1826 (BC: False),28.10.1889 (BC: False)
Emilio de' Cavalieri,None.None.1550 (BC: False),11.3.1602 (BC: False)
Edward Lloyd (Governor of Maryland),22.7.1779 (BC: False),2.6.1834 (BC: False)
Chris Tarrant (footballer),18.9.1980 (BC: False),'alive'
Adriaan van Wijngaarden,2.11.1916 (BC: False),7.2.1987 (BC: False)
Julianne Phillips,6.5.1960 (BC: False),'alive'
Magda Lupescu,16.9.1899 (BC: False),29.6.1977 (BC: False)
Ann Putnam,18.10.1679 (BC: False),None.None.1716 (BC: False)
Colonel Tom Parker,26.6.1909 (BC: False),21.1.1997 (BC: False)
Dan O'Connor (actor),23.10.1978 (BC: False),'alive'
Tiberius Cavallo,30.3.1749 (BC: False),21.12.1809 (BC: False)
Paul Myers (musician),11.11.1960 (BC: False),'alive'
Felice Cavallotti,6.11.1842 (BC: False),6.3.1898 (BC: False)
Lynda Suzanne Robinson,6.7.1951 (BC: False),'alive'
Míriam Colón,20.8.1936 (BC: False),3.3.2017 (BC: False)
Rebekka Armstrong,20.2.1967 (BC: False),'alive'
Aaron Ashmore,7.10.1979 (BC: False),'alive'
Shawn Ashmore,7.10.1979 (BC: False),'alive'
Callum Keith Rennie,14.9.1960 (BC: False),'alive'
Gordon Pinsent,12.7.1930 (BC: False),'alive'
Leah Pinsent,20.9.1968 (BC: False),'alive'
Robert Stone (novelist),21.8.1937 (BC: False),10.1.2015 (BC: False)
Anthony Poshepny,18.9.1924 (BC: False),27.6.2003 (BC: False)
Shirley Douglas,2.4.1934 (BC: False),'alive'
Art Acord,17.4.1890 (BC: False),4.1.1931 (BC: False)
Andre Noble,21.2.1979 (BC: False),30.7.2004 (BC: False)
Irwin Allen,12.6.1916 (BC: False),2.11.1991 (BC: False)
Henry Clay Work,None.None.1832 (BC: False),None.None.1884 (BC: False)
Balaji Baji Rao,8.12.1720 (BC: False),23.6.1761 (BC: False)
Jan Opletal,1.1.1915 (BC: False),11.11.1939 (BC: False)
Yulian Semyonov,8.10.1931 (BC: False),15.9.1993 (BC: False)
Clough Williams-Ellis,28.5.1883 (BC: False),9.4.1978 (BC: False)
Radoslav Katičić,3.7.1930 (BC: False),10.8.2019 (BC: False)
Chen Daoming,26.4.1955 (BC: False),'alive'
Martin Crandall,20.4.1975 (BC: False),'alive'
Dave Hernandez,22.9.1970 (BC: False),'alive'
Meng Keo Pichenda,None.None.1974 (BC: False),'alive'
Andreea Răducan,30.9.1983 (BC: False),'alive'
Kenneth Dover,11.3.1920 (BC: False),7.3.2010 (BC: False)
Henri Troyat,1.11.1911 (BC: False),2.3.2007 (BC: False)
Marty Willson-Piper,7.5.1958 (BC: False),'alive'
Andre Dubus,11.8.1936 (BC: False),24.2.1999 (BC: False)
James Abercrombie (British Army officer, born 1732),1.1.1732 (BC: False),23.6.1775 (BC: False)
Saira Shah,5.10.1964 (BC: False),'alive'
Ko Yong-hui,26.6.1952 (BC: False),13.8.2004 (BC: False)
Ryan Cabrera,18.7.1982 (BC: False),'alive'
Humphry Berkeley,21.2.1926 (BC: False),14.11.1994 (BC: False)
Patricio Montojo y Pasarón,7.9.1839 (BC: False),30.9.1917 (BC: False)
Thom Hartmann,7.5.1951 (BC: False),'alive'
Maicer Izturis,12.9.1980 (BC: False),'alive'
Marcus Grönholm,5.2.1968 (BC: False),'alive'
Sébastien Loeb,26.2.1974 (BC: False),'alive'
Markko Märtin,10.11.1975 (BC: False),'alive'
Dewa Shigetō,10.12.1856 (BC: False),27.1.1930 (BC: False)
William Shawn,31.8.1907 (BC: False),8.12.1992 (BC: False)
Gardner McKay,10.6.1932 (BC: False),21.11.2001 (BC: False)
David Moscow,14.11.1974 (BC: False),'alive'
Mohammed bin Awad bin Laden,None.None.1908 (BC: False),3.9.1967 (BC: False)
Vitaly Scherbo,13.1.1972 (BC: False),'alive'
Herbert Marsh,10.12.1757 (BC: False),1.5.1839 (BC: False)
Octave Pirmez,None.None.1832 (BC: False),None.None.1883 (BC: False)
Sharif Atkins,29.1.1975 (BC: False),'alive'
John Wishart (statistician),28.11.1898 (BC: False),14.7.1956 (BC: False)
Gerald Wallace,23.7.1982 (BC: False),'alive'
Jonathan Z. Smith,None.None.1938 (BC: False),None.None.2017 (BC: False)
Alexander Povetkin,2.9.1979 (BC: False),'alive'
John Counsell (pastor),22.10.1959 (BC: False),'alive'
Gauge (actress),24.7.1980 (BC: False),'alive'
Dick Hubbard,18.12.1946 (BC: False),'alive'
Charles J. Pedersen,3.10.1904 (BC: False),26.10.1989 (BC: False)
Henry Clinton (British Army officer, born 1771),9.3.1771 (BC: False),11.12.1829 (BC: False)
Robert Conrad,1.3.1935 (BC: False),8.2.2020 (BC: False)
Scott Hamilton (figure skater),28.8.1958 (BC: False),'alive'
Horatio Bridge,8.4.1806 (BC: False),18.3.1893 (BC: False)
Mel Giedroyc,5.6.1968 (BC: False),'alive'
Florence Chadwick,9.11.1918 (BC: False),15.3.1995 (BC: False)
Shin Hae-chul,6.5.1968 (BC: False),27.10.2014 (BC: False)
Mariusz Pudzianowski,7.2.1977 (BC: False),'alive'
Maatia Toafa,1.5.1954 (BC: False),'alive'
Raul Hilberg,2.6.1926 (BC: False),4.8.2007 (BC: False)
Ronald I. Spiers,9.7.1925 (BC: False),'alive'
David Trench,2.6.1915 (BC: False),4.12.1988 (BC: False)
Jukka Hentunen,3.5.1974 (BC: False),'alive'
Donald McKay,4.9.1810 (BC: False),20.9.1880 (BC: False)
Karen McCarthy,18.3.1947 (BC: False),5.10.2010 (BC: False)
Niko Kapanen,29.4.1978 (BC: False),'alive'
Stephan Dahl,29.9.1971 (BC: False),'alive'
José E. Serrano,24.10.1943 (BC: False),'alive'
Ferenc Gyurcsány,4.6.1961 (BC: False),'alive'
Joseph-Édouard Cauchon,31.12.1816 (BC: False),23.2.1885 (BC: False)
Vadims Vasiļevskis,5.1.1982 (BC: False),'alive'
William M. Colmer,11.2.1890 (BC: False),9.9.1980 (BC: False)
Martin Dies Jr.,5.11.1901 (BC: False),14.11.1972 (BC: False)
Jerry Sheindlin,19.11.1933 (BC: False),'alive'
Michael Patrick Flanagan,9.11.1962 (BC: False),'alive'
Steve Stockman,14.11.1956 (BC: False),'alive'
Mikko Eloranta,24.8.1972 (BC: False),'alive'
Richard Dearlove,23.1.1945 (BC: False),'alive'
Christine Fletcher,2.12.1955 (BC: False),'alive'
Richard Wilhelm (sinologist),10.5.1873 (BC: False),2.3.1930 (BC: False)
Gerard Kennedy,24.7.1960 (BC: False),'alive'
Prentiss Walker,23.8.1917 (BC: False),5.6.1998 (BC: False)
John Kaputin,11.7.1941 (BC: False),'alive'
Floriano Peixoto,30.4.1839 (BC: False),29.7.1895 (BC: False)
Prudente de Morais,4.10.1841 (BC: False),3.12.1902 (BC: False)
Adam van Koeverden,29.1.1982 (BC: False),'alive'
Francisco de Paula Rodrigues Alves,7.7.1848 (BC: False),16.1.1919 (BC: False)
Ruth Graham,10.6.1920 (BC: False),14.6.2007 (BC: False)
Nilo Peçanha,2.10.1867 (BC: False),31.3.1924 (BC: False)
Hermes da Fonseca,12.5.1855 (BC: False),9.9.1923 (BC: False)
Venceslau Brás,26.2.1868 (BC: False),15.5.1966 (BC: False)
John Reinhardt,8.3.1920 (BC: False),18.2.2016 (BC: False)
Marie-Hélène Prémont,24.10.1977 (BC: False),'alive'
Arthur Bernardes,8.8.1875 (BC: False),23.3.1955 (BC: False)
Alison Sydor,9.9.1966 (BC: False),'alive'
George H. Mahon,22.9.1900 (BC: False),19.11.1985 (BC: False)
Caleb Bingham,None.None.1757 (BC: False),None.None.1817 (BC: False)
Washington Luís,26.10.1869 (BC: False),4.8.1957 (BC: False)
Umaga (wrestler),28.3.1973 (BC: False),4.12.2009 (BC: False)
Erin Chan,9.8.1979 (BC: False),'alive'
Jessica Chase,11.7.1978 (BC: False),'alive'
Augusto Tasso Fragoso,28.8.1869 (BC: False),20.9.1945 (BC: False)
Jessika Dubuc,26.6.1983 (BC: False),'alive'
Júlio Prestes,15.3.1882 (BC: False),9.2.1946 (BC: False)
Marie-Pierre Gagné,28.2.1983 (BC: False),'alive'
Paul Bostaph,4.3.1964 (BC: False),'alive'
José Linhares,28.1.1886 (BC: False),26.1.1957 (BC: False)
Anouk Renière-Lafrenière,15.2.1983 (BC: False),'alive'
Café Filho,3.2.1899 (BC: False),20.2.1970 (BC: False)
Carlos Luz,4.8.1894 (BC: False),9.2.1961 (BC: False)
Elizabeth Birch,2.9.1956 (BC: False),'alive'
Paul W. S. Anderson,4.3.1965 (BC: False),'alive'
Alberto Rivera (activist),19.9.1935 (BC: False),20.6.1997 (BC: False)
David Hicks,7.8.1975 (BC: False),'alive'
Ann Ronell,25.12.1905 (BC: False),25.12.1993 (BC: False)
Andrew Kooner,11.5.1979 (BC: False),'alive'
Kathleen Brown,25.9.1945 (BC: False),'alive'
Lee Hyung-taik,3.1.1976 (BC: False),'alive'
Neagu Djuvara,18.8.1916 (BC: False),25.1.2018 (BC: False)
Sadegh Hedayat,17.2.1903 (BC: False),9.4.1951 (BC: False)
Erich Gamma,13.3.1961 (BC: False),'alive'
Pat Frank,5.5.1908 (BC: False),12.10.1964 (BC: False)
James Lighthill,23.1.1924 (BC: False),17.7.1998 (BC: False)
William Henry Clinton,23.12.1769 (BC: False),15.2.1846 (BC: False)
László Cseh,3.12.1985 (BC: False),'alive'
Victor Copps,21.3.1919 (BC: False),15.10.1988 (BC: False)
Naser al-Din Shah Qajar,16.7.1831 (BC: False),1.5.1896 (BC: False)
Daryl Gates,30.8.1926 (BC: False),16.4.2010 (BC: False)
Geoff Thompson (writer),12.6.1960 (BC: False),'alive'
Melinda Culea,5.5.1955 (BC: False),'alive'
Pascoal Ranieri Mazzilli,27.4.1910 (BC: False),21.4.1975 (BC: False)
Elizabeth Charlotte, Madame Palatine,27.5.1652 (BC: False),8.12.1722 (BC: False)
Augusto Rademaker,11.5.1905 (BC: False),18.9.1985 (BC: False)
Aurélio de Lira Tavares,7.11.1905 (BC: False),18.11.1998 (BC: False)
Russell Johnson,10.11.1924 (BC: False),16.1.2014 (BC: False)
Peter Cooper Hewitt,5.5.1861 (BC: False),25.8.1921 (BC: False)
Emílio Garrastazu Médici,4.12.1905 (BC: False),9.10.1985 (BC: False)
Márcio Melo,26.5.1906 (BC: False),31.1.1991 (BC: False)
Dale Sanders,13.5.1953 (BC: False),'alive'
Tom Connolly,31.12.1870 (BC: False),28.4.1961 (BC: False)
João Figueiredo,15.1.1918 (BC: False),24.12.1999 (BC: False)
Aureliano Chaves,13.1.1929 (BC: False),30.4.2003 (BC: False)
Taku Yamasaki,11.12.1936 (BC: False),'alive'
Horace Smith (poet),31.12.1779 (BC: False),12.7.1849 (BC: False)
Thomas Hoving,15.1.1931 (BC: False),10.12.2009 (BC: False)
Andrew Cash,22.1.1962 (BC: False),'alive'
Miles O'Keeffe,20.6.1954 (BC: False),'alive'
Fatima Whitbread,3.3.1961 (BC: False),'alive'
Anthony Herrera,19.1.1944 (BC: False),21.6.2011 (BC: False)
Max Manus,9.12.1914 (BC: False),20.9.1996 (BC: False)
Bevan Docherty,29.3.1977 (BC: False),'alive'
Dean Kent,6.11.1978 (BC: False),'alive'
Danny Masterson,13.3.1976 (BC: False),'alive'
Christopher Masterson,22.1.1980 (BC: False),'alive'
Gary Rowell,6.6.1957 (BC: False),'alive'
Lilian Jackson Braun,20.6.1913 (BC: False),4.6.2011 (BC: False)
John Culberson,24.8.1956 (BC: False),'alive'
Hans Vonk (conductor),18.6.1942 (BC: False),29.8.2004 (BC: False)
Jennette Bradley,2.10.1952 (BC: False),'alive'
James W. Grimes,20.10.1816 (BC: False),7.2.1872 (BC: False)
Myrl Shoemaker,14.4.1913 (BC: False),30.7.1985 (BC: False)
Mike Shoemaker,None.None.1945 (BC: False),'alive'
Lewis H. Brown,13.2.1894 (BC: False),27.2.1951 (BC: False)
Phil Fontaine,20.9.1944 (BC: False),'alive'
Vivian Hsu,19.3.1975 (BC: False),'alive'
John W. Donahey,26.8.1905 (BC: False),2.3.1967 (BC: False)
Gertrude Walton Donahey,4.8.1908 (BC: False),11.7.2004 (BC: False)
Paul M. Herbert,2.12.1889 (BC: False),5.7.1983 (BC: False)
